3629	799	37	9	2009	4	3	7	660	1331	856	40000000
3630	70	37	9	2010	8	10	21	165	975	1580	37000000
3631	242	37	9	2008	6	10	20	1615	309	475	40000000
3632	329	36	9	2009	6	10	13	558	1655	1396	35000000
3633	622	13	9	2010	1	8	21	965	988	1329	52000000
3634	415	37	9	2008	1	7	21	951	736	1258	10000000
3635	595	37	9	2009	4	3	7	528	368	992	175000000
3636	245	37	9	2001	4	3	11	1351	405	819	120000000
3637	721	27	23	2010	2	10	14	1767	1722	885	 0
3638	83	37	9	2009	7	14	 0	1784	492	1089	 0
3639	631	37	9	2009	7	10	 0	90	1021	1796	6000000
3640	769	37	9	2003	7	 0	 0	1227	1953	1923	24000000
3641	183	37	9	2008	7	 0	 0	512	88	1666	7000000
3642	561	33	27	2009	8	10	17	1359	1458	1163	 0
3643	151	33	27	2009	8	17	21	1359	1458	1163	5000000
3644	151	33	27	2009	8	10	21	1359	1458	1163	5000000
3645	594	22	25	2010	10	11	 0	995	1417	1425	 0
3646	740	37	9	2004	8	21	 0	660	223	1297	110000000
3647	553	37	9	2009	7	18	 0	1427	950	1775	3000000
3649	769	37	9	2009	7	8	 0	224	522	1986	35000000
3650	140	37	9	1959	4	11	12	1283	192	537	6000000
3651	11	7	9	2008	3	19	21	671	774	1007	 0
3652	20	31	9	2009	3	10	13	1560	1309	1479	75000000
3653	781	37	9	1998	4	3	10	1391	526	151	70000000
3654	746	7	9	2001	7	10	17	1965	1399	91	5000000
3655	198	37	9	2008	1	3	19	718	832	1684	85000000
3656	459	37	9	2010	7	10	 0	116	1022	1265	4000000
3657	489	37	9	2008	7	10	 0	1208	1997	887	 0
3658	636	37	9	1985	3	7	11	1707	998	878	19000000
3659	132	37	9	2008	7	10	 0	80	558	858	5000000
3660	77	36	9	2008	7	18	 0	610	80	373	 0
3661	474	21	15	1995	4	1	19	141	23	761	10000000
3662	272	37	9	2009	7	22	 0	660	595	877	24000000
3663	215	37	9	2009	8	10	21	833	667	247	53000000
3664	686	37	9	2009	3	7	14	914	1975	566	23600000
3665	788	37	9	2009	1	8	10	1714	1460	383	8000000
3666	740	37	9	2009	7	10	21	1297	1701	944	22000000
3667	409	37	9	2009	1	19	21	251	1562	1644	80000000
3668	591	37	9	2009	1	3	12	948	1088	1002	40000000
3669	566	37	9	2009	1	8	21	1298	869	1151	20000000
3670	737	37	9	1982	1	3	19	877	244	460	17000000
3671	95	37	9	2009	10	18	 0	5	889	609	18000000
3672	91	37	9	2007	4	7	10	1499	1207	752	150000000
3673	140	37	9	1953	4	3	11	210	1063	707	4000000
3674	311	37	9	1997	7	10	18	794	726	691	50000000
3675	193	27	23	2010	7	10	13	1561	1408	1269	 0
3676	320	37	9	2009	7	 0	 0	1337	886	1679	10000000
3677	312	37	9	2010	1	3	7	1863	263	1532	117000000
3678	769	37	9	2010	7	 0	 0	1622	1986	1372	65000000
3679	554	37	9	1983	10	19	 0	855	929	1783	 0
3680	58	37	9	1984	7	 0	 0	1786	1011	307	 0
3681	641	37	9	1980	1	3	18	651	369	1823	54000000
3682	598	37	9	2001	7	18	12	951	1052	239	28000000
3683	396	37	9	2003	7	11	12	1953	208	520	33000000
3684	389	36	9	2010	8	10	17	1017	758	1147	 0
3685	44	37	9	2010	8	10	17	1017	1430	1229	 0
3686	296	37	9	1990	1	7	8	131	1518	1485	15000000
3687	397	37	9	2010	1	3	12	1437	862	56	150000000
3688	254	37	9	1994	3	7	8	1437	977	420	 0
3689	683	37	9	2009	17	21	 0	1866	595	147	150000000
3690	697	37	9	2010	1	12	21	1500	1214	1900	26000000
3691	465	37	9	2010	1	3	12	1680	649	1233	125000000
3692	683	37	9	2006	17	21	 0	1866	144	753	125000000
3693	412	37	9	2010	7	10	18	889	846	1497	19000000
3694	311	37	9	1987	7	10	18	1965	30	741	20000000
3695	439	37	9	2010	1	7	8	251	1889	1006	37000000
3696	 0	37	9	2010	9	5	20	 0	 0	 0	 0
3697	163	37	9	2005	1	8	10	1919	1252	521	32000000
3698	100	37	9	1983	8	10	21	24	1792	1373	25000000
3699	119	37	9	2001	3	11	12	426	1657	568	125000000
3700	502	37	9	2010	3	11	12	666	1757	1956	140000000
3701	119	37	9	2002	3	11	12	426	1657	568	100000000
3702	276	37	9	2010	10	21	 0	1684	1367	285	15000000
3703	323	37	9	2005	7	10	 0	5	262	1067	6500000
3704	483	36	9	2010	10	19	21	270	1076	89	15000000
3705	42	37	9	2003	1	8	10	923	413	638	25000000
3706	320	37	9	2004	7	10	18	976	974	533	400000
3707	171	37	9	1999	3	6	10	1603	1756	714	10000000
3708	139	37	9	2008	10	 0	 0	384	359	164	33000000
3709	157	36	9	2004	7	8	10	50	1176	824	 0
3710	251	37	9	2010	10	21	 0	1678	1376	859	 0
3711	473	37	9	2002	1	7	 0	524	337	444	25000000
3712	783	37	9	2010	6	10	21	738	1679	1392	12500000
3713	357	37	9	2010	3	10	23	877	1297	998	38000000
3714	362	37	9	2010	10	 0	 0	1439	5	486	5000000
3715	433	7	9	2010	8	14	17	1859	400	183	18000000
3716	672	31	9	2010	10	17	21	1667	996	1628	3000000
3717	218	6	22	2002	8	10	 0	52	59	1157	3300000
3718	592	6	22	2007	8	10	 0	509	441	984	 0
3719	652	7	9	2005	1	3	12	893	686	1114	43000000
3720	769	37	9	2006	7	18	 0	976	193	1346	35000000
3721	29	36	9	2004	3	11	12	426	1657	568	130000000
3722	538	36	9	2005	3	11	12	426	1657	568	150000000
3723	810	37	9	2010	7	18	 0	127	998	121	15000000
3724	799	37	9	2001	7	10	 0	651	105	699	28000000
3725	419	37	9	2005	7	18	 0	1782	295	1510	26000000
3726	159	37	9	2010	10	21	 0	1416	1924	1380	13000000
3727	247	13	9	2009	10	21	 0	1422	1515	412	15000000
3728	181	36	9	2007	3	11	12	426	1657	568	150000000
3729	145	37	9	2002	10	15	 0	562	876	1547	40000000
3730	476	7	9	2006	10	18	 0	27	1746	285	 0
3731	556	37	9	2008	7	10	18	857	1120	1380	30000000
3732	606	37	9	2005	3	10	18	1413	790	20	207000000
3733	716	37	9	2010	10	 0	 0	1774	546	1372	8000000
3734	744	2	9	2010	1	3	10	259	1558	1187	27000000
3735	774	37	9	2010	4	1	7	1953	1858	979	130000000
3736	127	37	9	2010	8	10	14	1327	964	327	15000000
3737	650	37	9	2000	1	3	10	1659	936	396	103000000
3738	513	14	9	2009	6	10	18	727	368	823	17000000
3739	9	37	9	2004	7	18	 0	1953	355	1510	26000000
3740	365	37	9	2010	10	21	 0	1620	531	1382	22000000
3741	344	37	9	2008	1	8	10	1097	1026	230	10000000
3742	428	37	9	2009	7	12	14	1319	74	13	16000000
3743	591	37	9	2010	7	 0	 0	1620	172	1483	100000000
3744	669	37	9	1989	3	7	11	1351	364	1837	40000000
3745	669	37	9	1990	3	7	11	1351	364	1837	40000000
3746	750	37	9	2008	1	21	22	1803	1024	1304	50000000
3747	139	37	9	2006	10	13	22	1665	912	11	90000000
3748	221	37	9	2010	1	10	21	969	98	1500	100000000
3749	764	37	9	2003	7	10	11	703	1624	1343	30000000
3750	157	37	9	2010	3	6	10	817	1057	77	18000000
3751	629	16	13	2009	7	10	18	4	1553	1732	7600000
3752	67	37	9	2006	3	7	11	1636	322	933	65000000
3753	586	37	9	2006	8	21	 0	1001	1404	1755	27000000
3754	552	37	9	2006	1	8	10	859	82	533	12000000
3755	717	37	9	2009	7	10	 0	1503	561	456	 0
3756	283	36	9	2000	8	21	 0	859	223	1932	10000000
3757	702	20	14	1996	3	23	 0	384	1160	539	1300000
3758	741	37	9	2002	6	8	10	1169	1866	370	52000000
3759	440	37	9	2009	10	 0	 0	1620	513	1052	21000000
3760	388	37	9	2005	1	8	10	1267	1900	85	30000000
3761	145	37	9	2005	7	10	18	263	1878	1742	35000000
3762	349	10	6	2008	7	10	18	1465	1015	781	 0
3763	645	37	9	2007	3	7	10	1604	1828	914	40000000
3764	413	37	9	2010	7	10	 0	1241	1057	1993	 0
3765	354	37	9	2007	1	8	10	165	846	906	17000000
3766	545	37	9	2006	7	10	18	263	1058	1008	85000000
3767	706	37	9	2005	1	7	8	1622	1906	1372	15000000
3768	449	13	10	2009	7	11	 0	1312	1907	1041	 0
3769	357	37	9	2008	7	8	10	660	610	960	37000000
3770	411	37	9	2010	1	3	19	877	640	244	170000000
3771	256	2	9	1981	1	3	19	1323	1363	250	4000000
3772	159	37	9	2006	10	18	19	747	1560	547	35000000
3773	516	37	9	1991	1	3	7	251	431	84	51000000
3774	163	7	9	1988	10	18	21	902	654	724	 0
3775	599	36	9	1969	1	7	8	1343	1457	177	 0
3776	189	37	9	2010	7	10	 0	470	449	76	10000000
3777	322	37	9	2010	7	 0	 0	888	1299	367	20000000
3778	540	27	23	2008	7	8	 0	1940	1810	1991	500000
3779	420	36	9	2010	7	 0	 0	232	1414	1080	 0
3780	528	28	24	2010	7	 0	 0	1035	1806	1033	 0
3781	657	37	9	2007	3	7	10	794	1404	1711	45000000
3782	628	9	5	2006	1	7	10	1879	1722	563	1500000
3783	283	36	9	2008	1	8	21	1860	1266	1874	18000000
3784	534	37	9	1999	8	10	 0	385	45	675	 0
3785	263	37	9	2005	1	3	12	1261	382	248	12000000
3786	188	37	9	2010	10	18	 0	1663	1375	598	1000000
3787	773	36	9	2010	10	13	 0	391	657	728	15000000
3788	463	37	9	2009	9	 0	 0	1608	773	1209	 0
3789	650	37	9	2003	7	8	10	1437	64	1679	 0
3790	337	37	9	2008	8	10	17	191	1018	1517	3500000
3791	477	36	9	2008	1	3	21	424	1467	1294	200000000
3792	659	37	9	2007	14	 0	 0	1240	1739	1898	15000000
3793	541	37	9	1979	7	10	16	963	1890	186	11000000
3794	479	13	10	2007	4	6	10	325	292	428	7300000
3795	573	13	10	2005	7	10	18	873	700	118	 0
3796	655	37	9	2005	7	 0	 0	1667	106	1037	3000000
3797	624	37	9	2003	1	8	21	1904	1216	1936	40000000
3798	173	2	9	1998	10	14	17	821	1067	1433	15000000
3799	653	37	9	2010	3	7	12	790	558	857	112000000
3800	194	37	9	2001	1	21	8	747	965	704	102000000
3801	232	37	9	2006	3	10	11	1511	246	1403	40000000
3802	29	37	9	2006	3	10	17	385	1022	1343	76000000
3803	50	37	9	2010	7	10	 0	1075	1986	565	8000000
3804	53	37	9	2001	8	10	21	476	583	1702	45000000
3805	524	37	9	2011	1	7	8	1725	864	358	120000000
3806	165	37	9	1997	10	17	21	1347	1715	466	50000000
3807	738	37	9	2010	8	14	21	1692	301	425	1500000
3808	84	37	9	1982	7	10	18	1153	941	481	 0
3809	271	37	9	2008	10	 0	 0	319	1693	398	 0
3810	747	37	9	1982	7	10	18	516	920	1825	21000000
3811	261	37	9	2000	6	10	 0	1620	409	315	32000000
3812	530	7	9	2007	8	10	21	1542	667	1252	20000000
3813	598	37	9	2004	7	10	18	1604	896	1800	50000000
3814	671	37	9	2001	1	10	21	1630	818	1265	72000000
3815	285	37	9	2002	10	 0	 0	1625	1054	410	 0
3816	790	13	10	2004	7	10	 0	1295	866	1393	 0
3817	643	37	9	2006	8	21	 0	710	1500	1935	50000000
3818	488	37	9	2005	1	3	23	127	298	1652	75000000
3819	730	37	9	1992	10	11	 0	1222	1911	1350	 0
3820	423	31	25	1998	10	17	18	602	1410	1411	 0
3821	536	36	9	2010	7	10	 0	1170	924	1661	8000000
3822	317	28	 0	2010	10	22	 0	1168	1573	1512	5000000
3823	681	37	9	1988	8	10	17	710	185	959	20000000
3824	43	37	9	2010	7	18	 0	1120	834	1746	20000000
3825	626	13	10	2009	7	10	15	39	1324	1393	18000000
3826	458	37	9	2005	7	10	 0	541	585	220	7000000
3827	238	37	9	2006	6	10	 0	1957	804	1830	55000000
3828	810	37	9	2005	7	10	 0	1562	328	1953	 0
3829	661	37	9	1994	7	10	 0	1247	1762	1019	 0
3830	439	37	9	1999	3	7	12	165	659	1297	10000000
3831	283	36	9	1998	8	21	 0	850	859	1932	1350000
3832	624	37	9	2004	1	8	21	1904	448	1216	30000000
3833	37	37	9	2005	3	11	12	666	1757	1967	180000000
3834	523	37	9	2010	9	6	10	1092	1138	1938	 0
3835	37	37	9	2008	3	11	12	666	1757	1967	225000000
3836	454	37	9	2006	1	12	21	1052	1705	1880	50000000
3837	579	37	9	2009	1	3	12	1052	190	1367	35000000
3838	317	28	24	1999	7	10	 0	836	1418	842	250000
3839	494	9	5	2011	9	 0	 0	 0	 0	 0	 0
3840	219	20	14	2010	7	10	18	1598	1438	42	10000000
3841	666	22	25	1992	1	8	10	276	397	805	220000
3842	666	37	9	2003	1	7	8	127	1674	969	29000000
3843	233	37	9	2005	1	8	10	251	1376	385	40000000
3844	335	37	9	2010	9	1	7	970	153	1788	20000000
3845	439	37	9	1994	7	 0	 0	236	875	1255	230000
3846	439	37	9	2006	7	 0	 0	236	875	1645	5000000
3847	736	37	9	2010	10	16	18	321	354	575	55000000
3848	293	37	9	2001	10	17	19	1103	877	1286	48000000
3849	786	37	9	2010	1	10	21	476	342	1645	90000000
3850	251	13	10	2005	8	10	21	664	1487	1541	4000000
3851	226	13	10	1998	7	 0	 0	1834	802	612	 0
3852	759	37	9	2010	7	11	 0	1987	1618	1555	15000000
3853	16	12	9	1989	3	7	15	1308	1047	1672	 0
3854	89	37	9	2009	7	10	 0	1636	443	53	10000000
3855	139	37	9	1971	8	10	18	384	921	505	950000
3856	143	37	9	2009	4	1	3	1584	1725	748	175000000
3857	814	37	9	2010	4	3	12	927	657	557	80000000
3858	575	37	9	2007	14	17	21	1066	1336	1262	15000
3859	591	37	9	1999	7	18	 0	847	339	1839	10000000
3860	159	37	9	2000	10	 0	 0	547	844	891	4500000
3861	345	37	9	1980	7	18	 0	1174	1027	1045	3500000
3862	622	13	9	2008	1	8	10	1180	599	1234	25000000
3863	417	27	23	2009	1	8	9	1388	1271	1563	1000000
3864	149	28	24	2009	10	 0	 0	1453	1527	 0	 0
3865	194	37	9	2011	1	3	12	1437	1640	1773	40000000
3866	543	27	23	2009	10	18	 0	1384	1398	688	 0
3867	203	37	9	2010	7	10	18	807	112	1000	30000000
3868	211	37	9	2006	6	10	20	1267	691	544	40000000
3869	270	37	9	2011	4	1	3	969	779	9	135000000
3870	784	37	9	1998	8	10	 0	531	530	186	20000000
3871	273	37	9	2010	7	10	 0	1060	999	1003	38000000
3873	309	37	9	2007	8	10	21	936	1267	589	21000000
3874	610	37	9	2010	3	10	 0	927	390	521	30000000
3875	291	8	17	2010	6	10	 0	332	1990	320	22000000
3876	274	37	9	2009	7	10	18	914	1121	1667	9800000
3877	213	25	19	2010	8	10	21	634	1888	1406	 0
3878	311	37	9	2010	7	10	18	1584	1510	1483	120000000
3879	382	37	9	1993	7	8	10	1620	1904	189	19000000
3880	791	37	9	1939	3	7	11	1012	624	1574	2777000
3881	194	37	9	2009	1	8	17	1052	636	394	35000000
3882	584	37	9	2010	8	10	18	1659	544	1180	30000000
3883	390	37	9	1963	3	10	13	1787	819	1599	4000000
3884	323	37	9	2009	10	18	 0	660	1912	108	25000000
3885	139	37	9	2010	10	12	 0	1297	299	1835	50000000
3886	147	13	9	2010	10	 0	 0	234	1501	778	3800000
3887	419	37	9	2007	7	10	18	1725	1060	1510	33000000
3888	347	37	9	1995	10	12	23	969	642	407	9000000
3889	403	36	9	2000	8	10	 0	1578	169	755	5000000
3890	609	7	9	2009	7	8	10	1975	540	1353	3500000
3891	399	37	9	2009	10	 0	 0	1103	1268	1079	 0
3892	518	37	9	2009	6	8	10	969	349	1257	100000000
3893	508	37	9	2007	1	3	7	385	1503	1401	39000000
3894	174	37	9	2010	6	10	20	1267	349	1328	25000000
3895	740	37	9	2007	8	21	 0	660	223	1297	85000000
3896	177	37	9	2007	4	3	7	417	1028	1412	75000000
3897	171	37	9	2001	10	17	21	1413	1143	1039	15000000
3898	195	37	9	1979	1	8	10	384	1494	628	8000000
3899	326	36	9	2011	1	10	17	1180	484	843	30000000
3900	290	37	9	2008	1	3	19	812	1763	792	47000000
3901	74	36	9	2010	7	10	 0	1596	330	407	 0
3902	543	27	23	2006	7	10	 0	227	1451	1385	700000
3903	468	20	14	2010	7	 0	 0	381	43	96	 0
3904	136	36	9	2010	3	10	17	1708	527	460	 0
3905	281	13	9	2004	7	10	 0	178	697	1371	 0
3906	90	28	24	2011	9	 0	 0	 0	 0	 0	 0
3907	727	37	9	1986	1	14	19	556	1488	1144	10000000
3908	266	20	14	2005	7	10	18	1748	275	1251	 0
3909	327	37	9	2010	7	10	18	948	979	1258	7000000
3910	235	36	9	1978	10	19	21	693	1152	822	12000000
3911	27	13	10	2003	10	14	21	300	1237	1540	5000000
3912	795	37	9	2009	7	11	 0	1636	965	1087	35000000
3913	36	37	9	1985	1	3	10	978	577	1579	13000000
3914	85	37	9	2000	10	20	 0	476	1955	1973	30000000
3915	426	37	9	2011	7	 0	 0	1695	473	810	1000000
3916	698	36	9	2006	7	10	18	1709	554	1734	 0
3917	266	20	14	2007	7	18	 0	275	1401	1598	 0
3918	606	37	9	2001	1	3	12	541	753	1919	93000000
3919	515	13	9	2009	1	3	12	1310	825	1558	40000000
3920	165	37	9	1999	10	17	21	223	531	728	63000000
3921	716	37	10	2006	6	10	13	1113	856	1613	40000000
3922	4	37	9	2009	10	17	 0	1624	1756	189	7000000
3923	485	37	9	2007	1	12	21	1437	589	1675	110000000
3924	580	36	9	2010	9	3	13	 0	 0	 0	 0
3925	302	13	10	2009	10	8	 0	1807	1442	18	13000000
3926	186	37	9	2011	7	18	 0	16	889	419	80000000
3927	789	37	9	2010	7	 0	 0	839	1899	1816	20000000
3928	578	37	9	2011	1	12	21	1437	76	1962	50000000
3929	46	37	9	2010	1	7	18	889	667	678	40000000
3930	597	8	17	2007	1	10	13	923	92	1808	40000000
3931	64	37	9	2010	10	21	 0	1022	1180	74	11000000
3932	108	37	9	1992	7	10	18	238	266	1131	9000000
3933	314	37	9	2010	12	14	21	1497	1646	155	1500000
3934	480	37	9	2009	14	19	21	1906	1275	1130	 0
3935	68	37	9	2010	7	18	 0	298	1036	637	 0
3936	198	37	9	2002	1	17	21	1297	626	333	60000000
3937	583	37	9	2004	1	17	21	1297	626	1050	75000000
3938	611	37	9	1968	1	8	10	1787	1632	800	5500000
3939	748	36	9	2010	4	7	10	872	536	514	17000000
3940	361	37	9	1972	3	10	21	978	257	1423	2000000
3941	811	13	10	2010	10	13	 0	1136	1354	1475	4000000
3942	282	36	9	1973	1	3	21	1639	1976	838	7000000
3943	369	37	9	2009	7	18	 0	1510	857	1570	40000000
3944	248	37	9	2007	10	21	22	1584	807	1532	27500000
3945	481	37	9	2009	11	 0	 0	692	723	915	 0
3946	495	39	24	1987	7	10	 0	785	841	1543	 0
3947	76	37	9	2007	7	10	 0	5	916	544	 0
3948	265	20	14	2009	10	13	22	1315	29	538	5000000
3949	583	37	9	2007	1	17	21	1297	1020	456	110000000
3950	432	37	9	2011	1	3	10	336	1416	1868	150000000
3951	492	37	9	2010	10	18	 0	1076	1680	589	 0
3952	114	37	9	2011	12	14	17	74	645	1222	42000000
3953	729	37	9	2004	1	3	10	747	1052	1609	160000000
3954	255	37	9	2005	1	3	19	595	718	1416	113000000
3955	637	36	9	2006	10	21	 0	1010	290	190	18000000
3956	559	36	9	1976	19	10	 0	447	1613	268	 0
3957	460	27	23	2001	10	7	8	1846	1448	101	 0
3958	814	37	9	2011	1	3	12	559	8	887	82000000
3959	636	37	9	1985	3	7	10	1301	1660	1373	20000000
3960	633	37	9	2006	17	21	 0	997	555	1459	475000
3961	519	37	9	2004	8	10	21	1863	833	803	65000000
3962	112	37	9	2011	4	3	7	914	112	662	90000000
3963	25	37	9	2004	7	10	18	1503	1838	1935	16000000
3964	547	37	9	2011	17	19	21	224	8	1620	27000000
3965	608	37	9	2003	7	 0	 0	16	794	1258	75000000
3966	296	37	9	2011	7	18	 0	1416	139	1101	25000000
3967	174	37	9	2004	7	10	 0	856	516	1186	22000000
3968	636	37	9	1987	1	8	21	1323	434	641	15000000
3969	260	37	9	1944	7	16	 0	1582	582	160	2361000
3970	407	37	9	2011	1	19	 0	5	1374	1566	70000000
3971	117	37	9	1953	10	16	18	1171	1322	868	 0
3972	425	37	9	2011	1	8	10	1922	1511	993	125000000
3973	81	37	9	1963	7	18	 0	793	1742	1206	5000000
3974	601	33	27	2007	1	3	10	930	1758	1771	30000000
3975	785	37	9	2011	17	21	 0	127	1744	145	17000000
3976	328	37	9	2000	7	18	 0	1620	172	1827	55000000
3977	231	37	9	1999	8	10	12	1866	454	217	60000000
3978	379	37	9	2010	1	8	21	1298	1511	760	32000000
3979	153	37	9	2011	10	12	18	46	1909	1291	17000000
3980	274	36	9	2011	3	7	19	1751	1431	1725	40000000
3981	570	36	9	1999	7	18	 0	290	1392	1654	14000000
3982	405	7	9	1988	8	10	 0	1085	938	180	6000000
3983	600	37	9	2011	7	18	 0	1483	860	1777	36000000
3984	454	37	9	2007	1	8	21	251	1037	1857	110000000
3985	684	37	9	2003	1	7	8	710	1001	1165	75000000
3986	679	37	9	1987	3	7	8	143	1633	1491	 0
3987	180	7	9	2009	10	 0	 0	1799	1226	1677	18000000
3988	695	37	9	2007	7	10	15	298	5	9	28000000
3989	254	37	9	1991	7	10	 0	431	122	1134	 0
3990	204	7	9	2010	7	14	 0	1897	28	1070	 0
3991	259	37	9	1973	7	8	10	1508	1630	1631	5500000
3992	497	37	9	2011	1	3	10	823	1348	1646	150000000
3993	462	36	9	1985	8	17	 0	1535	601	483	 0
3994	139	37	9	1986	1	7	10	384	1274	594	15000000
3995	692	36	9	2000	10	15	18	357	290	969	 0
3996	509	37	9	2011	7	10	 0	1887	106	418	19000000
3997	466	36	9	1992	10	18	 0	902	1031	1396	 0
3998	257	37	9	2011	18	19	21	1297	558	605	50000000
3999	146	37	9	2011	1	19	21	46	1857	1824	50000000
4000	38	15	4	2002	8	17	21	1884	92	125	 0
4001	301	37	9	2008	14	21	23	377	1966	1145	7000000
4002	724	37	9	2006	1	3	12	532	902	1744	100000000
4003	199	37	9	2011	17	19	21	807	1372	1912	32000000
4004	488	37	9	2011	1	8	19	1667	202	1532	170000000
4005	241	37	9	2005	3	7	19	1276	1997	1407	50000000
4006	769	37	9	2011	7	 0	 0	224	522	1986	80000000
4007	654	37	9	2011	1	3	12	969	1521	755	200000000
4008	447	37	9	2010	10	18	22	303	74	733	25000000
4009	203	37	9	2003	1	3	10	1863	1088	1960	140000000
4010	715	24	9	2010	1	12	23	504	1053	657	45000000
4011	529	37	9	2011	10	14	21	121	392	59	37000000
4012	808	14	9	1984	3	10	11	1455	157	1811	27000000
4013	443	9	5	1991	10	 0	 0	786	1408	510	 0
4014	437	37	9	2011	7	14	17	226	1676	103	20000000
4015	485	37	9	2003	1	8	12	165	893	1346	78000000
4016	467	13	9	1994	8	10	21	869	645	1416	16000000
4017	30	36	9	1972	8	21	 0	972	37	158	2000000
4018	427	36	9	1981	10	18	 0	1331	902	460	 0
4019	803	37	9	2011	1	21	 0	408	388	986	6000000
4020	814	37	9	2004	1	10	14	1697	1931	808	28000000
4021	152	36	9	2009	8	10	21	1343	560	167	7300000
4022	555	20	9	1960	3	8	10	124	1528	1977	 0
4023	13	31	25	2007	4	3	11	766	1415	278	 0
4024	418	1	25	2009	10	17	21	1597	1759	695	2000000
4025	535	37	9	2009	7	8	18	846	165	1122	8000000
4026	797	37	9	2009	10	 0	 0	710	1575	136	25000000
4027	712	37	9	2011	4	1	3	1724	1865	932	150000000
4028	651	7	9	2010	7	 0	 0	1647	1581	503	 0
4029	739	37	9	2002	7	10	18	828	1235	901	4000000
4030	63	36	9	2011	9	6	20	149	26	625	 0
4031	638	2	9	2010	10	18	 0	1557	775	797	1000000
4032	356	37	9	2011	1	8	17	1690	574	290	30000000
4033	181	36	9	2011	3	10	12	426	1657	568	125000000
4034	31	37	9	1995	7	10	15	122	1313	465	 0
4035	713	37	9	2011	1	8	21	859	168	503	40000000
4036	688	37	9	2011	1	10	19	817	633	234	93000000
4037	340	13	10	2008	3	21	 0	1876	1124	1379	30000000
4038	520	37	9	2007	9	10	13	1356	 0	 0	9000000
4039	238	37	9	2008	10	 0	 0	1957	1645	1975	54000000
4040	49	37	9	2011	7	10	18	264	47	1971	 0
4041	110	37	9	2002	8	10	17	136	1404	812	42000000
4042	585	37	9	2005	10	18	 0	22	519	148	 0
4043	447	36	9	2000	10	17	18	1031	969	1010	25000000
4044	124	36	9	2006	6	10	 0	1592	595	561	30000000
4045	135	37	9	2008	1	8	10	349	1343	719	185000000
4046	786	37	9	1987	1	7	8	526	1009	1034	20000000
4047	385	37	9	1982	1	3	12	131	814	1687	20000000
4048	562	36	9	2003	7	10	 0	727	1030	1188	10000000
4049	527	37	9	2011	7	 0	 0	522	948	113	 0
4050	88	13	10	2004	7	8	 0	631	129	1201	 0
4051	34	37	9	1956	10	13	 0	767	1981	725	 0
4052	591	37	9	2004	7	10	18	475	1887	1699	15000000
4053	531	37	9	2006	7	10	 0	165	1581	949	10000000
4054	800	37	9	2011	7	18	 0	1380	1040	1489	35000000
4055	353	37	9	2011	10	 0	 0	1323	938	126	21000000
4056	763	37	9	1988	7	12	 0	1352	35	648	13000000
4057	503	37	9	2007	1	19	21	1740	999	1319	150000000
4058	615	36	9	2011	7	18	 0	603	523	187	10000000
4059	116	36	9	2011	10	17	8	457	78	1995	 0
4060	71	37	9	2008	1	3	7	172	1622	790	92000000
4061	324	37	9	2011	7	 0	 0	1658	727	893	40000000
4062	316	37	9	2009	1	12	19	338	1550	919	250000
4063	99	37	9	2007	1	7	8	798	347	740	140000000
4064	514	37	9	2006	7	18	 0	847	779	1369	 0
4065	330	37	9	1997	1	19	21	1746	1972	1640	70000000
4066	704	37	9	2011	7	8	 0	846	311	860	35000000
4067	202	37	9	2007	7	10	18	1721	1497	529	4000000
4068	719	37	9	2006	8	10	21	476	385	1958	45000000
4069	499	37	18	2006	1	3	10	1651	1568	1316	40000000
4070	267	37	9	2011	7	10	18	1782	1663	1022	45000000
4071	570	36	9	2011	3	7	21	1648	673	1644	 0
4072	372	37	9	1985	7	10	 0	556	1400	1007	 0
4073	299	37	9	2006	1	3	21	1863	1539	1931	150000000
4074	25	37	9	1999	7	10	 0	1301	1584	339	8000000
4075	676	37	9	2003	1	10	21	24	390	239	 0
4076	604	36	9	2003	1	3	7	1648	171	960	40000000
4077	664	37	9	1986	1	8	21	255	235	485	10000000
4078	623	37	9	2004	1	8	12	704	176	1733	100000000
4079	642	37	9	1995	10	18	 0	583	1026	87	2500000
4080	707	37	9	2006	3	7	8	1786	1101	869	80000000
4081	560	37	9	2011	1	8	10	1663	270	30	13000000
4082	496	37	9	2011	10	21	 0	312	1828	1196	10000000
4083	608	37	9	2008	1	3	7	1782	112	518	80000000
4084	577	30	16	2003	10	17	21	331	1979	1044	3000000
4085	430	36	9	1986	11	7	16	487	1673	19	10000000
4086	503	37	9	2011	1	3	19	1740	999	966	195000000
4087	810	37	9	2011	7	12	18	1483	1559	1257	30000000
4088	246	37	9	2009	7	18	 0	112	1055	267	30000000
4089	357	37	9	2003	7	18	8	660	298	657	60000000
4090	163	14	9	2011	10	21	 0	1919	1348	1076	20000000
4091	436	37	9	2011	3	10	 0	303	832	503	25000000
4092	355	37	9	2011	1	3	19	335	1877	749	140000000
4093	552	37	9	2009	1	7	8	859	82	383	20000000
4094	92	37	9	2011	8	10	21	1305	1258	1664	40000000
4095	778	37	9	2008	7	18	 0	263	139	1616	35000000
4096	322	7	9	2006	7	18	 0	70	14	1764	20000000
4097	384	18	9	2011	7	8	21	231	497	1266	6000000
4098	304	37	9	2011	7	 0	 0	263	1040	1217	20000000
4099	486	37	9	2011	7	11	 0	925	273	97	55000000
4100	572	37	9	2011	1	8	10	1994	1368	260	40000000
4101	288	37	9	1984	10	15	18	1097	1203	486	8200000
